"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-04-07T","1.4","5ac158fb850005001bae6beb",NULL,NULL,"1.9","5fa5cae667d8a1001b1e3fe6","1.33","5fa6e60b67d8a1001b969275","1.2","5fba6fe67a70a5001c8c169c"
"2022-04-07T","1.4","5ac158fb850005001bae6beb",NULL,NULL,"1.9","5fa5cae667d8a1001b1e3fe6","1.33","5fa6e60b67d8a1001b969275","1.13","5fba6fe67a70a5001c8c169c"
"2022-04-07T","1.4","5ac158fb850005001bae6beb",NULL,NULL,"1.9","5fa5cae667d8a1001b1e3fe6","1.33","5fa6e60b67d8a1001b969275","1","5fba6fe67a70a5001c8c169c"
"2022-04-09T","1.67","5ac158fb850005001bae6beb","1.6","5fc261f13a7437001bda419a","1.8","5fa5cae667d8a1001b1e3fe6","0.9","5fa6e60b67d8a1001b969275","2.33","5fba6fe67a70a5001c8c169c"
"2022-04-09T","1.67","5ac158fb850005001bae6beb","1.6","5fc261f13a7437001bda419a","1.8","5fa5cae667d8a1001b1e3fe6","0.9","5fa6e60b67d8a1001b969275","3.3","5fba6fe67a70a5001c8c169c"
"2022-04-09T","1.67","5ac158fb850005001bae6beb","1.6","5fc261f13a7437001bda419a","1.8","5fa5cae667d8a1001b1e3fe6","0.9","5fa6e60b67d8a1001b969275","3.35","5fba6fe67a70a5001c8c169c"
"2022-04-11T","2.2","5ac158fb850005001bae6beb",NULL,NULL,"2.63","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.9","5fba6fe67a70a5001c8c169c"
"2022-04-11T","2.2","5ac158fb850005001bae6beb",NULL,NULL,"2.63","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.8","5fba6fe67a70a5001c8c169c"
"2022-04-11T","2.2","5ac158fb850005001bae6beb",NULL,NULL,"2.63","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.78","5fba6fe67a70a5001c8c169c"
"2022-04-13T","15.13","5ac158fb850005001bae6beb","4.65","5fc261f13a7437001bda419a","8.38","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.53","5fba6fe67a70a5001c8c169c"
"2022-04-13T","15.13","5ac158fb850005001bae6beb","4.65","5fc261f13a7437001bda419a","8.38","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.7","5fba6fe67a70a5001c8c169c"
"2022-04-15T",NULL,NULL,"6.3","5fc261f13a7437001bda419a","4.6","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.2","5fba6fe67a70a5001c8c169c"
"2022-04-15T",NULL,NULL,"6.3","5fc261f13a7437001bda419a","4.6","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.43","5fba6fe67a70a5001c8c169c"
"2022-04-15T",NULL,NULL,"6.3","5fc261f13a7437001bda419a","4.6","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.4","5fba6fe67a70a5001c8c169c"
"2022-04-17T","1.6","5ac158fb850005001bae6beb",NULL,NULL,"2.5","5fa5cae667d8a1001b1e3fe6","2.8","5fa6e60b67d8a1001b969275","1.63","5fba6fe67a70a5001c8c169c"
"2022-04-17T","1.6","5ac158fb850005001bae6beb",NULL,NULL,"2.5","5fa5cae667d8a1001b1e3fe6","2.8","5fa6e60b67d8a1001b969275","1.77","5fba6fe67a70a5001c8c169c"
"2022-04-19T","1.77","5ac158fb850005001bae6beb","4.4","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"4.4","5fba6fe67a70a5001c8c169c"
"2022-04-19T","1.77","5ac158fb850005001bae6beb","4.4","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"4.55","5fba6fe67a70a5001c8c169c"
"2022-04-21T","4","5ac158fb850005001bae6beb","5.7","5fc261f13a7437001bda419a","7.68","5fa5cae667d8a1001b1e3fe6","3.8","5fa6e60b67d8a1001b969275","2.2","5fba6fe67a70a5001c8c169c"
