"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2022-06-29T","2.27","598b2f86e3b1fa0010f0f8d4","4.28","5fb143a69b2df8001bb4a8e8","19.42","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","1.8","5fbed0927a70a5001c80494f"
"2022-07-01T",NULL,NULL,"0.8","5fb143a69b2df8001bb4a8e8","12.02","5fb65cc67a70a5001cc16162","5.6","5df532463a2923001fde4f64","0.5","5fbed0927a70a5001c80494f"
"2022-07-01T",NULL,NULL,"0.8","5fb143a69b2df8001bb4a8e8","12.02","5fb65cc67a70a5001cc16162","5.4","5df532463a2923001fde4f64","0.5","5fbed0927a70a5001c80494f"
"2022-07-03T","0.6","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"2.33","5fb65cc67a70a5001cc16162","1.6","5df532463a2923001fde4f64","0.73","5fbed0927a70a5001c80494f"
"2022-07-03T","0.6","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"2.33","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","0.73","5fbed0927a70a5001c80494f"
"2022-07-05T","1.1","598b2f86e3b1fa0010f0f8d4","1.8","5fb143a69b2df8001bb4a8e8","1.33","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","1.1","5fbed0927a70a5001c80494f"
"2022-07-05T","1.1","598b2f86e3b1fa0010f0f8d4","1.8","5fb143a69b2df8001bb4a8e8","1.33","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64","1.1","5fbed0927a70a5001c80494f"
"2022-07-07T","1.7","598b2f86e3b1fa0010f0f8d4",NULL,NULL,"4.1","5fb65cc67a70a5001cc16162","1.2","5df532463a2923001fde4f64","1.4","5fbed0927a70a5001c80494f"
"2022-07-09T","1.3","598b2f86e3b1fa0010f0f8d4","1.83","5fb143a69b2df8001bb4a8e8","2.2","5fb65cc67a70a5001cc16162","1.2","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2022-07-09T","1.3","598b2f86e3b1fa0010f0f8d4","1.83","5fb143a69b2df8001bb4a8e8","2.2","5fb65cc67a70a5001cc16162","1.1","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2022-07-11T",NULL,NULL,"0.9","5fb143a69b2df8001bb4a8e8","1.13","5fb65cc67a70a5001cc16162","0.4","5df532463a2923001fde4f64",NULL,NULL
"2022-07-13T","0.5","598b2f86e3b1fa0010f0f8d4","0.6","5fb143a69b2df8001bb4a8e8","0.8","5fb65cc67a70a5001cc16162","0.3","5df532463a2923001fde4f64",NULL,NULL
"2022-07-13T","0.5","598b2f86e3b1fa0010f0f8d4","0.6","5fb143a69b2df8001bb4a8e8","0.8","5fb65cc67a70a5001cc16162","0.4","5df532463a2923001fde4f64",NULL,NULL
"2022-07-15T",NULL,NULL,NULL,NULL,"0.65","5fb65cc67a70a5001cc16162","0.7","5df532463a2923001fde4f64",NULL,NULL
"2022-07-15T",NULL,NULL,NULL,NULL,"0.65","5fb65cc67a70a5001cc16162","0.4","5df532463a2923001fde4f64",NULL,NULL
"2022-07-17T","1.3","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"0.4","5df532463a2923001fde4f64",NULL,NULL
"2022-07-17T","1.3","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"0.3","5df532463a2923001fde4f64",NULL,NULL
