"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2024-05-01T",NULL,NULL,"21.8","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.9","5df532463a2923001fde4f64","6.75","5fbed0927a70a5001c80494f"
"2024-05-01T",NULL,NULL,"21.8","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.9","5df532463a2923001fde4f64","6.75","5fbed0927a70a5001c80494f"
"2024-05-03T",NULL,NULL,NULL,NULL,NULL,NULL,"1.5","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2024-05-03T",NULL,NULL,NULL,NULL,NULL,NULL,"2.2","5df532463a2923001fde4f64","0.9","5fbed0927a70a5001c80494f"
"2024-05-05T","2.57","598b2f86e3b1fa0010f0f8d4","1.9","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.5","5df532463a2923001fde4f64","0.7","5fbed0927a70a5001c80494f"
"2024-05-05T","2.57","598b2f86e3b1fa0010f0f8d4","1.9","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.3","5df532463a2923001fde4f64","0.7","5fbed0927a70a5001c80494f"
"2024-05-07T","1.2","598b2f86e3b1fa0010f0f8d4","4.22","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.2","5df532463a2923001fde4f64","0.63","5fbed0927a70a5001c80494f"
"2024-05-07T","1.2","598b2f86e3b1fa0010f0f8d4","4.22","5fb143a69b2df8001bb4a8e8",NULL,NULL,"3","5df532463a2923001fde4f64","0.63","5fbed0927a70a5001c80494f"
"2024-05-09T","3.07","598b2f86e3b1fa0010f0f8d4","7.55","5fb143a69b2df8001bb4a8e8",NULL,NULL,"2.3","5df532463a2923001fde4f64","2.97","5fbed0927a70a5001c80494f"
"2024-05-09T","3.07","598b2f86e3b1fa0010f0f8d4","7.55","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.7","5df532463a2923001fde4f64","2.97","5fbed0927a70a5001c80494f"
"2024-05-11T","2.73","598b2f86e3b1fa0010f0f8d4","4.53","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.6","5df532463a2923001fde4f64","2","5fbed0927a70a5001c80494f"
"2024-05-11T","2.73","598b2f86e3b1fa0010f0f8d4","4.53","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.3","5df532463a2923001fde4f64","2","5fbed0927a70a5001c80494f"
"2024-05-13T","2.83","598b2f86e3b1fa0010f0f8d4","4.18","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.8","5df532463a2923001fde4f64","1.1","5fbed0927a70a5001c80494f"
"2024-05-13T","2.83","598b2f86e3b1fa0010f0f8d4","4.18","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1","5df532463a2923001fde4f64","1.1","5fbed0927a70a5001c80494f"
"2024-05-15T",NULL,NULL,"10.57","5fb143a69b2df8001bb4a8e8",NULL,NULL,"2.7","5df532463a2923001fde4f64","3.2","5fbed0927a70a5001c80494f"
"2024-05-15T",NULL,NULL,"10.57","5fb143a69b2df8001bb4a8e8",NULL,NULL,"1.6","5df532463a2923001fde4f64","3.2","5fbed0927a70a5001c80494f"
"2024-05-17T","1.63","598b2f86e3b1fa0010f0f8d4","2.92","5fb143a69b2df8001bb4a8e8",NULL,NULL,"3.1","5df532463a2923001fde4f64","0.8","5fbed0927a70a5001c80494f"
"2024-05-17T","1.63","598b2f86e3b1fa0010f0f8d4","2.92","5fb143a69b2df8001bb4a8e8",NULL,NULL,"3.4","5df532463a2923001fde4f64","0.8","5fbed0927a70a5001c80494f"
"2024-05-19T","3.83","598b2f86e3b1fa0010f0f8d4","2.3","5fb143a69b2df8001bb4a8e8",NULL,NULL,"2.3","5df532463a2923001fde4f64","0.38","5fbed0927a70a5001c80494f"
"2024-05-19T","3.83","598b2f86e3b1fa0010f0f8d4","2.3","5fb143a69b2df8001bb4a8e8",NULL,NULL,"2.1","5df532463a2923001fde4f64","0.38","5fbed0927a70a5001c80494f"
"2024-05-21T",NULL,NULL,NULL,NULL,NULL,NULL,"4.4","5df532463a2923001fde4f64","3.45","5fbed0927a70a5001c80494f"
"2024-05-21T",NULL,NULL,NULL,NULL,NULL,NULL,"0.3","5df532463a2923001fde4f64","3.45","5fbed0927a70a5001c80494f"
"2024-05-23T","4.83","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"1.5","5df532463a2923001fde4f64",NULL,NULL
"2024-05-23T","4.83","598b2f86e3b1fa0010f0f8d4",NULL,NULL,NULL,NULL,"1.4","5df532463a2923001fde4f64",NULL,NULL
"2024-05-25T",NULL,NULL,"6.57","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.5","5df532463a2923001fde4f64","1.42","5fbed0927a70a5001c80494f"
"2024-05-25T",NULL,NULL,"6.57","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.4","5df532463a2923001fde4f64","1.42","5fbed0927a70a5001c80494f"
"2024-05-27T","3.17","598b2f86e3b1fa0010f0f8d4","5.97","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.4","5df532463a2923001fde4f64","2.2","5fbed0927a70a5001c80494f"
"2024-05-27T","3.17","598b2f86e3b1fa0010f0f8d4","5.97","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.6","5df532463a2923001fde4f64","2.2","5fbed0927a70a5001c80494f"
"2024-05-29T","5.6","598b2f86e3b1fa0010f0f8d4","4.43","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.7","5df532463a2923001fde4f64","3.03","5fbed0927a70a5001c80494f"
"2024-05-29T","5.6","598b2f86e3b1fa0010f0f8d4","4.43","5fb143a69b2df8001bb4a8e8",NULL,NULL,"0.2","5df532463a2923001fde4f64","3.03","5fbed0927a70a5001c80494f"
