"createdAt","value_1","id_1","value_2","id_2","value_3","id_3","value_4","id_4","value_5","id_5"
"2023-07-19T","32.63","5ac158fb850005001bae6beb","5.55","5fc261f13a7437001bda419a","8.95","5fa5cae667d8a1001b1e3fe6","1.67","5fa6e60b67d8a1001b969275","6.8","5fba6fe67a70a5001c8c169c"
"2023-07-21T",NULL,NULL,"3.05","5fc261f13a7437001bda419a",NULL,NULL,"2.83","5fa6e60b67d8a1001b969275","4.55","5fba6fe67a70a5001c8c169c"
"2023-07-21T",NULL,NULL,"3.05","5fc261f13a7437001bda419a",NULL,NULL,"2.83","5fa6e60b67d8a1001b969275","5.4","5fba6fe67a70a5001c8c169c"
"2023-07-21T",NULL,NULL,"3.05","5fc261f13a7437001bda419a",NULL,NULL,"2.83","5fa6e60b67d8a1001b969275","6.35","5fba6fe67a70a5001c8c169c"
"2023-07-23T","10.3","5ac158fb850005001bae6beb","7.1","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"2.8","5fba6fe67a70a5001c8c169c"
"2023-07-23T","10.3","5ac158fb850005001bae6beb","7.1","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"2.45","5fba6fe67a70a5001c8c169c"
"2023-07-25T","2.83","5ac158fb850005001bae6beb","2.08","5fc261f13a7437001bda419a",NULL,NULL,"3.97","5fa6e60b67d8a1001b969275","5.85","5fba6fe67a70a5001c8c169c"
"2023-07-25T","2.83","5ac158fb850005001bae6beb","2.08","5fc261f13a7437001bda419a",NULL,NULL,"3.97","5fa6e60b67d8a1001b969275","3.2","5fba6fe67a70a5001c8c169c"
"2023-07-27T","7.5","5ac158fb850005001bae6beb","1.9","5fc261f13a7437001bda419a","13.48","5fa5cae667d8a1001b1e3fe6","5.47","5fa6e60b67d8a1001b969275","2.85","5fba6fe67a70a5001c8c169c"
"2023-07-27T","7.5","5ac158fb850005001bae6beb","1.9","5fc261f13a7437001bda419a","13.48","5fa5cae667d8a1001b1e3fe6","5.47","5fa6e60b67d8a1001b969275","2","5fba6fe67a70a5001c8c169c"
"2023-07-27T","7.5","5ac158fb850005001bae6beb","1.9","5fc261f13a7437001bda419a","13.48","5fa5cae667d8a1001b1e3fe6","5.47","5fa6e60b67d8a1001b969275","2.7","5fba6fe67a70a5001c8c169c"
"2023-07-29T","5.07","5ac158fb850005001bae6beb",NULL,NULL,"11.07","5fa5cae667d8a1001b1e3fe6","6.1","5fa6e60b67d8a1001b969275","2.3","5fba6fe67a70a5001c8c169c"
"2023-07-29T","5.07","5ac158fb850005001bae6beb",NULL,NULL,"11.07","5fa5cae667d8a1001b1e3fe6","6.1","5fa6e60b67d8a1001b969275","2.1","5fba6fe67a70a5001c8c169c"
"2023-07-29T","5.07","5ac158fb850005001bae6beb",NULL,NULL,"11.07","5fa5cae667d8a1001b1e3fe6","6.1","5fa6e60b67d8a1001b969275","2.2","5fba6fe67a70a5001c8c169c"
"2023-08-01T","2.43","5ac158fb850005001bae6beb",NULL,NULL,"8.98","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","4.28","5fba6fe67a70a5001c8c169c"
"2023-08-01T","2.43","5ac158fb850005001bae6beb",NULL,NULL,"8.98","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","4.82","5fba6fe67a70a5001c8c169c"
"2023-08-01T","2.43","5ac158fb850005001bae6beb",NULL,NULL,"8.98","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","5.6","5fba6fe67a70a5001c8c169c"
"2023-08-03T","2.07","5ac158fb850005001bae6beb","2.55","5fc261f13a7437001bda419a","5.53","5fa5cae667d8a1001b1e3fe6","3.37","5fa6e60b67d8a1001b969275","3.3","5fba6fe67a70a5001c8c169c"
"2023-08-03T","2.07","5ac158fb850005001bae6beb","2.55","5fc261f13a7437001bda419a","5.53","5fa5cae667d8a1001b1e3fe6","3.37","5fa6e60b67d8a1001b969275","4.93","5fba6fe67a70a5001c8c169c"
"2023-08-05T","7.83","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,"1.83","5fa6e60b67d8a1001b969275","3.15","5fba6fe67a70a5001c8c169c"
"2023-08-05T","7.83","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,"1.83","5fa6e60b67d8a1001b969275","2.6","5fba6fe67a70a5001c8c169c"
"2023-08-05T","7.83","5ac158fb850005001bae6beb",NULL,NULL,NULL,NULL,"1.83","5fa6e60b67d8a1001b969275","2.58","5fba6fe67a70a5001c8c169c"
"2023-08-07T","6.77","5ac158fb850005001bae6beb","2","5fc261f13a7437001bda419a","8.07","5fa5cae667d8a1001b1e3fe6","8.63","5fa6e60b67d8a1001b969275","4.25","5fba6fe67a70a5001c8c169c"
"2023-08-07T","6.77","5ac158fb850005001bae6beb","2","5fc261f13a7437001bda419a","8.07","5fa5cae667d8a1001b1e3fe6","8.63","5fa6e60b67d8a1001b969275","4.78","5fba6fe67a70a5001c8c169c"
"2023-08-07T","6.77","5ac158fb850005001bae6beb","2","5fc261f13a7437001bda419a","8.07","5fa5cae667d8a1001b1e3fe6","8.63","5fa6e60b67d8a1001b969275","6.5","5fba6fe67a70a5001c8c169c"
"2023-08-09T","7.03","5ac158fb850005001bae6beb","2.15","5fc261f13a7437001bda419a","17.83","5fa5cae667d8a1001b1e3fe6","17.27","5fa6e60b67d8a1001b969275","5.3","5fba6fe67a70a5001c8c169c"
"2023-08-09T","7.03","5ac158fb850005001bae6beb","2.15","5fc261f13a7437001bda419a","17.83","5fa5cae667d8a1001b1e3fe6","17.27","5fa6e60b67d8a1001b969275","5.57","5fba6fe67a70a5001c8c169c"
"2023-08-09T","7.03","5ac158fb850005001bae6beb","2.15","5fc261f13a7437001bda419a","17.83","5fa5cae667d8a1001b1e3fe6","17.27","5fa6e60b67d8a1001b969275","4.97","5fba6fe67a70a5001c8c169c"
"2023-08-11T","3.07","5ac158fb850005001bae6beb","3.47","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"4.63","5fba6fe67a70a5001c8c169c"
"2023-08-11T","3.07","5ac158fb850005001bae6beb","3.47","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"4.4","5fba6fe67a70a5001c8c169c"
"2023-08-11T","3.07","5ac158fb850005001bae6beb","3.47","5fc261f13a7437001bda419a",NULL,NULL,NULL,NULL,"4.2","5fba6fe67a70a5001c8c169c"
"2023-08-13T","4.43","5ac158fb850005001bae6beb",NULL,NULL,"25.7","5fa5cae667d8a1001b1e3fe6","5","5fa6e60b67d8a1001b969275","5.78","5fba6fe67a70a5001c8c169c"
"2023-08-13T","4.43","5ac158fb850005001bae6beb",NULL,NULL,"25.7","5fa5cae667d8a1001b1e3fe6","5","5fa6e60b67d8a1001b969275","4.68","5fba6fe67a70a5001c8c169c"
"2023-08-13T","4.43","5ac158fb850005001bae6beb",NULL,NULL,"25.7","5fa5cae667d8a1001b1e3fe6","5","5fa6e60b67d8a1001b969275","6.6","5fba6fe67a70a5001c8c169c"
"2023-08-15T","6.7","5ac158fb850005001bae6beb",NULL,NULL,"12.7","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"7.82","5fba6fe67a70a5001c8c169c"
"2023-08-15T","6.7","5ac158fb850005001bae6beb",NULL,NULL,"12.7","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"7.2","5fba6fe67a70a5001c8c169c"
"2023-08-15T","6.7","5ac158fb850005001bae6beb",NULL,NULL,"12.7","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"6.4","5fba6fe67a70a5001c8c169c"
"2023-08-17T","3.27","5ac158fb850005001bae6beb","4.53","5fc261f13a7437001bda419a","11.7","5fa5cae667d8a1001b1e3fe6","5.2","5fa6e60b67d8a1001b969275","17.9","5fba6fe67a70a5001c8c169c"
"2023-08-17T","3.27","5ac158fb850005001bae6beb","4.53","5fc261f13a7437001bda419a","11.7","5fa5cae667d8a1001b1e3fe6","5.2","5fa6e60b67d8a1001b969275","19.13","5fba6fe67a70a5001c8c169c"
"2023-08-17T","3.27","5ac158fb850005001bae6beb","4.53","5fc261f13a7437001bda419a","11.7","5fa5cae667d8a1001b1e3fe6","5.2","5fa6e60b67d8a1001b969275","20.2","5fba6fe67a70a5001c8c169c"
"2023-08-19T","11.9","5ac158fb850005001bae6beb","5.05","5fc261f13a7437001bda419a",NULL,NULL,"10.47","5fa6e60b67d8a1001b969275","7.15","5fba6fe67a70a5001c8c169c"
"2023-08-19T","11.9","5ac158fb850005001bae6beb","5.05","5fc261f13a7437001bda419a",NULL,NULL,"10.47","5fa6e60b67d8a1001b969275","9.2","5fba6fe67a70a5001c8c169c"
"2023-08-19T","11.9","5ac158fb850005001bae6beb","5.05","5fc261f13a7437001bda419a",NULL,NULL,"10.47","5fa6e60b67d8a1001b969275","11.6","5fba6fe67a70a5001c8c169c"
"2023-08-21T","3.8","5ac158fb850005001bae6beb","6.82","5fc261f13a7437001bda419a","6.25","5fa5cae667d8a1001b1e3fe6","4.97","5fa6e60b67d8a1001b969275","14.23","5fba6fe67a70a5001c8c169c"
"2023-08-21T","3.8","5ac158fb850005001bae6beb","6.82","5fc261f13a7437001bda419a","6.25","5fa5cae667d8a1001b1e3fe6","4.97","5fa6e60b67d8a1001b969275","15.68","5fba6fe67a70a5001c8c169c"
"2023-08-21T","3.8","5ac158fb850005001bae6beb","6.82","5fc261f13a7437001bda419a","6.25","5fa5cae667d8a1001b1e3fe6","4.97","5fa6e60b67d8a1001b969275","12.9","5fba6fe67a70a5001c8c169c"
"2023-08-23T","3.9","5ac158fb850005001bae6beb","6.1","5fc261f13a7437001bda419a","7.4","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","4.8","5fba6fe67a70a5001c8c169c"
"2023-08-23T","3.9","5ac158fb850005001bae6beb","6.1","5fc261f13a7437001bda419a","7.4","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","6.4","5fba6fe67a70a5001c8c169c"
"2023-08-23T","3.9","5ac158fb850005001bae6beb","6.1","5fc261f13a7437001bda419a","7.4","5fa5cae667d8a1001b1e3fe6","4.83","5fa6e60b67d8a1001b969275","5.38","5fba6fe67a70a5001c8c169c"
"2023-08-25T","13.53","5ac158fb850005001bae6beb","3.17","5fc261f13a7437001bda419a","14.3","5fa5cae667d8a1001b1e3fe6","26.4","5fa6e60b67d8a1001b969275","9.43","5fba6fe67a70a5001c8c169c"
"2023-08-25T","13.53","5ac158fb850005001bae6beb","3.17","5fc261f13a7437001bda419a","14.3","5fa5cae667d8a1001b1e3fe6","26.4","5fa6e60b67d8a1001b969275","9.8","5fba6fe67a70a5001c8c169c"
"2023-08-27T","3.8","5ac158fb850005001bae6beb","1.77","5fc261f13a7437001bda419a","14.13","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"3.15","5fba6fe67a70a5001c8c169c"
"2023-08-27T","3.8","5ac158fb850005001bae6beb","1.77","5fc261f13a7437001bda419a","14.13","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"3.42","5fba6fe67a70a5001c8c169c"
"2023-08-27T","3.8","5ac158fb850005001bae6beb","1.77","5fc261f13a7437001bda419a","14.13","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"2.85","5fba6fe67a70a5001c8c169c"
"2023-08-29T","2.7","5ac158fb850005001bae6beb","0.85","5fc261f13a7437001bda419a","13.85","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"13.52","5fba6fe67a70a5001c8c169c"
"2023-08-29T","2.7","5ac158fb850005001bae6beb","0.85","5fc261f13a7437001bda419a","13.85","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"14.52","5fba6fe67a70a5001c8c169c"
"2023-08-29T","2.7","5ac158fb850005001bae6beb","0.85","5fc261f13a7437001bda419a","13.85","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"15.98","5fba6fe67a70a5001c8c169c"
"2023-09-01T","2.9","5ac158fb850005001bae6beb","2.6","5fc261f13a7437001bda419a","11.27","5fa5cae667d8a1001b1e3fe6","2.5","5fa6e60b67d8a1001b969275","4.97","5fba6fe67a70a5001c8c169c"
"2023-09-01T","2.9","5ac158fb850005001bae6beb","2.6","5fc261f13a7437001bda419a","11.27","5fa5cae667d8a1001b1e3fe6","2.5","5fa6e60b67d8a1001b969275","5.9","5fba6fe67a70a5001c8c169c"
"2023-09-01T","2.9","5ac158fb850005001bae6beb","2.6","5fc261f13a7437001bda419a","11.27","5fa5cae667d8a1001b1e3fe6","2.5","5fa6e60b67d8a1001b969275","6.55","5fba6fe67a70a5001c8c169c"
"2023-09-03T","5.57","5ac158fb850005001bae6beb",NULL,NULL,"8.82","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"5.5","5fba6fe67a70a5001c8c169c"
"2023-09-03T","5.57","5ac158fb850005001bae6beb",NULL,NULL,"8.82","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"4.88","5fba6fe67a70a5001c8c169c"
"2023-09-03T","5.57","5ac158fb850005001bae6beb",NULL,NULL,"8.82","5fa5cae667d8a1001b1e3fe6",NULL,NULL,"4.2","5fba6fe67a70a5001c8c169c"
"2023-09-05T","4.03","5ac158fb850005001bae6beb",NULL,NULL,"11.23","5fa5cae667d8a1001b1e3fe6","4.2","5fa6e60b67d8a1001b969275","3","5fba6fe67a70a5001c8c169c"
"2023-09-05T","4.03","5ac158fb850005001bae6beb",NULL,NULL,"11.23","5fa5cae667d8a1001b1e3fe6","4.2","5fa6e60b67d8a1001b969275","3.53","5fba6fe67a70a5001c8c169c"
"2023-09-05T","4.03","5ac158fb850005001bae6beb",NULL,NULL,"11.23","5fa5cae667d8a1001b1e3fe6","4.2","5fa6e60b67d8a1001b969275","2.63","5fba6fe67a70a5001c8c169c"
"2023-09-07T","2.57","5ac158fb850005001bae6beb",NULL,NULL,"10.63","5fa5cae667d8a1001b1e3fe6","8.33","5fa6e60b67d8a1001b969275","5.55","5fba6fe67a70a5001c8c169c"
"2023-09-07T","2.57","5ac158fb850005001bae6beb",NULL,NULL,"10.63","5fa5cae667d8a1001b1e3fe6","8.33","5fa6e60b67d8a1001b969275","4.55","5fba6fe67a70a5001c8c169c"
"2023-09-09T","10.17","5ac158fb850005001bae6beb","9.75","5fc261f13a7437001bda419a","11.6","5fa5cae667d8a1001b1e3fe6","5.63","5fa6e60b67d8a1001b969275","10.25","5fba6fe67a70a5001c8c169c"
"2023-09-09T","10.17","5ac158fb850005001bae6beb","9.75","5fc261f13a7437001bda419a","11.6","5fa5cae667d8a1001b1e3fe6","5.63","5fa6e60b67d8a1001b969275","11.88","5fba6fe67a70a5001c8c169c"
"2023-09-09T","10.17","5ac158fb850005001bae6beb","9.75","5fc261f13a7437001bda419a","11.6","5fa5cae667d8a1001b1e3fe6","5.63","5fa6e60b67d8a1001b969275","19.2","5fba6fe67a70a5001c8c169c"
"2023-09-11T",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"9.98","5fba6fe67a70a5001c8c169c"
"2023-09-11T",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"12.5","5fba6fe67a70a5001c8c169c"
"2023-09-13T","3.53","5ac158fb850005001bae6beb","20.63","5fc261f13a7437001bda419a","10.45","5fa5cae667d8a1001b1e3fe6","5.33","5fa6e60b67d8a1001b969275","8.5","5fba6fe67a70a5001c8c169c"
"2023-09-13T","3.53","5ac158fb850005001bae6beb","20.63","5fc261f13a7437001bda419a","10.45","5fa5cae667d8a1001b1e3fe6","5.33","5fa6e60b67d8a1001b969275","8.15","5fba6fe67a70a5001c8c169c"
"2023-09-13T","3.53","5ac158fb850005001bae6beb","20.63","5fc261f13a7437001bda419a","10.45","5fa5cae667d8a1001b1e3fe6","5.33","5fa6e60b67d8a1001b969275","7.88","5fba6fe67a70a5001c8c169c"
"2023-09-15T","4.67","5ac158fb850005001bae6beb","5.68","5fc261f13a7437001bda419a","11.85","5fa5cae667d8a1001b1e3fe6","3.37","5fa6e60b67d8a1001b969275","3.55","5fba6fe67a70a5001c8c169c"
"2023-09-15T","4.67","5ac158fb850005001bae6beb","5.68","5fc261f13a7437001bda419a","11.85","5fa5cae667d8a1001b1e3fe6","3.37","5fa6e60b67d8a1001b969275","2.8","5fba6fe67a70a5001c8c169c"
"2023-09-17T","8","5ac158fb850005001bae6beb","3.9","5fc261f13a7437001bda419a",NULL,NULL,"4.3","5fa6e60b67d8a1001b969275","5.38","5fba6fe67a70a5001c8c169c"
"2023-09-17T","8","5ac158fb850005001bae6beb","3.9","5fc261f13a7437001bda419a",NULL,NULL,"4.3","5fa6e60b67d8a1001b969275","5","5fba6fe67a70a5001c8c169c"
"2023-09-17T","8","5ac158fb850005001bae6beb","3.9","5fc261f13a7437001bda419a",NULL,NULL,"4.3","5fa6e60b67d8a1001b969275","4.15","5fba6fe67a70a5001c8c169c"
"2023-09-19T","17.57","5ac158fb850005001bae6beb","1.83","5fc261f13a7437001bda419a","16.52","5fa5cae667d8a1001b1e3fe6","24.53","5fa6e60b67d8a1001b969275","7.8","5fba6fe67a70a5001c8c169c"
"2023-09-19T","17.57","5ac158fb850005001bae6beb","1.83","5fc261f13a7437001bda419a","16.52","5fa5cae667d8a1001b1e3fe6","24.53","5fa6e60b67d8a1001b969275","6.35","5fba6fe67a70a5001c8c169c"
"2023-09-21T","3.83","5ac158fb850005001bae6beb","1.42","5fc261f13a7437001bda419a","10.7","5fa5cae667d8a1001b1e3fe6","4.03","5fa6e60b67d8a1001b969275","5.03","5fba6fe67a70a5001c8c169c"
